발생월,시도,시군구,사망자수,중상자수,경상자수,부상신고자수,cnt_minor,cnt_serious,cnt_fatal,total_cnt,ratio_0,ratio_1,ratio_2
2.0,경기,광주시,10,185,864,67,931,185,10,1126,0.8268206039076377,0.16429840142095914,0.008880994671403197
2.0,경기,구리시,6,87,396,22,418,87,6,511,0.8180039138943248,0.17025440313111545,0.011741682974559686
2.0,경기,군포시,0,93,285,50,335,93,0,428,0.7827102803738317,0.21728971962616822,0.0
2.0,경기,김포시,4,209,791,60,851,209,4,1064,0.799812030075188,0.19642857142857142,0.0037593984962406013
2.0,경기,남양주시,19,220,931,71,1002,220,19,1241,0.8074133763094279,0.177276390008058,0.015310233682514102
2.0,경기,동두천시,0,37,147,13,160,37,0,197,0.8121827411167513,0.18781725888324874,0.0
2.0,경기,부천시,14,376,1540,94,1634,376,14,2024,0.8073122529644269,0.1857707509881423,0.00691699604743083
2.0,경기,성남시,11,418,1645,156,1801,418,11,2230,0.8076233183856503,0.18744394618834082,0.004932735426008968
2.0,경기,수원시,12,516,2439,188,2627,516,12,3155,0.8326465927099842,0.1635499207606973,0.003803486529318542
2.0,경기,시흥시,9,284,1129,109,1238,284,9,1531,0.8086218158066623,0.18549967341606793,0.005878510777269758
2.0,경기,안산시,7,365,1620,124,1744,365,7,2116,0.8241965973534972,0.1724952741020794,0.0033081285444234404
2.0,경기,안성시,13,151,542,77,619,151,13,783,0.7905491698595147,0.19284802043422733,0.016602809706257982
2.0,경기,안양시,4,180,607,48,655,180,4,839,0.7806912991656734,0.21454112038140644,0.004767580452920143
2.0,경기,양주시,6,104,502,38,540,104,6,650,0.8307692307692308,0.16,0.009230769230769232
2.0,경기,양평군,9,69,189,21,210,69,9,288,0.7291666666666666,0.23958333333333334,0.03125
2.0,경기,여주시,8,72,268,7,275,72,8,355,0.7746478873239436,0.2028169014084507,0.022535211267605635
2.0,경기,연천군,3,24,106,4,110,24,3,137,0.8029197080291971,0.17518248175182483,0.021897810218978103
2.0,경기,오산시,3,112,450,71,521,112,3,636,0.8191823899371069,0.1761006289308176,0.0047169811320754715
2.0,경기,용인시,14,396,1745,183,1928,396,14,2338,0.8246364414029085,0.16937553464499572,0.005988023952095809
2.0,경기,의왕시,2,43,209,16,225,43,2,270,0.8333333333333334,0.15925925925925927,0.007407407407407408
2.0,경기,의정부시,6,144,795,115,910,144,6,1060,0.8584905660377359,0.13584905660377358,0.005660377358490566
2.0,경기,이천시,7,120,454,47,501,120,7,628,0.7977707006369427,0.1910828025477707,0.011146496815286623
2.0,경기,파주시,10,207,727,77,804,207,10,1021,0.7874632713026445,0.20274240940254654,0.009794319294809012
2.0,경기,평택시,20,358,1562,180,1742,358,20,2120,0.8216981132075472,0.16886792452830188,0.009433962264150943
2.0,경기,포천시,12,101,326,17,343,101,12,456,0.7521929824561403,0.22149122807017543,0.02631578947368421
2.0,경기,하남시,2,112,405,54,459,112,2,573,0.8010471204188482,0.19546247818499127,0.0034904013961605585
2.0,경기,화성시,14,322,1405,108,1513,322,14,1849,0.8182801514332071,0.17414818820984315,0.0075716603569497025
2.0,경남,거제시,5,174,281,24,305,174,5,484,0.6301652892561983,0.359504132231405,0.010330578512396695
2.0,경남,거창군,6,57,70,0,70,57,6,133,0.5263157894736842,0.42857142857142855,0.045112781954887216
2.0,경남,고성군,6,42,77,4,81,42,6,129,0.627906976744186,0.32558139534883723,0.046511627906976744
2.0,경남,김해시,7,360,750,46,796,360,7,1163,0.6844368013757524,0.30954428202923473,0.0060189165950128975
2.0,경남,남해군,1,32,59,18,77,32,1,110,0.7,0.2909090909090909,0.00909090909090909
2.0,경남,밀양시,5,84,163,13,176,84,5,265,0.6641509433962264,0.3169811320754717,0.018867924528301886
2.0,경남,사천시,7,101,237,21,258,101,7,366,0.7049180327868853,0.27595628415300544,0.01912568306010929
2.0,경남,산청군,3,33,70,8,78,33,3,114,0.6842105263157895,0.2894736842105263,0.02631578947368421
2.0,경남,양산시,9,193,474,84,558,193,9,760,0.7342105263157894,0.25394736842105264,0.011842105263157895
2.0,경남,의령군,5,29,52,6,58,29,5,92,0.6304347826086957,0.31521739130434784,0.05434782608695652
2.0,경남,진주시,12,173,166,11,177,173,12,362,0.4889502762430939,0.47790055248618785,0.03314917127071823
2.0,경남,창녕군,2,60,73,4,77,60,2,139,0.5539568345323741,0.4316546762589928,0.014388489208633094
2.0,경남,창원시(통합),34,492,1152,102,1254,492,34,1780,0.7044943820224719,0.27640449438202247,0.019101123595505618
2.0,경남,통영시,3,100,277,18,295,100,3,398,0.7412060301507538,0.25125628140703515,0.007537688442211055
2.0,경남,하동군,7,28,22,3,25,28,7,60,0.4166666666666667,0.4666666666666667,0.11666666666666667
2.0,경남,함안군,3,37,99,4,103,37,3,143,0.7202797202797203,0.25874125874125875,0.02097902097902098
2.0,경남,함양군,5,30,35,12,47,30,5,82,0.573170731707317,0.36585365853658536,0.06097560975609756
2.0,경남,합천군,3,53,37,5,42,53,3,98,0.42857142857142855,0.5408163265306123,0.030612244897959183
2.0,경북,경산시,6,142,399,5,404,142,6,552,0.7318840579710145,0.2572463768115942,0.010869565217391304
2.0,경북,경주시,21,251,557,49,606,251,21,878,0.6902050113895216,0.285876993166287,0.023917995444191344
2.0,경북,고령군,7,26,51,2,53,26,7,86,0.6162790697674418,0.3023255813953488,0.08139534883720931
2.0,경북,구미시,13,255,659,69,728,255,13,996,0.7309236947791165,0.2560240963855422,0.013052208835341365
2.0,경북,군위군,1,18,24,1,25,18,1,44,0.5681818181818182,0.4090909090909091,0.022727272727272728
2.0,경북,김천시,11,105,158,10,168,105,11,284,0.5915492957746479,0.36971830985915494,0.03873239436619718
2.0,경북,문경시,2,48,119,6,125,48,2,175,0.7142857142857143,0.2742857142857143,0.011428571428571429
2.0,경북,봉화군,3,26,39,1,40,26,3,69,0.5797101449275363,0.37681159420289856,0.043478260869565216
2.0,경북,상주시,9,82,168,5,173,82,9,264,0.6553030303030303,0.3106060606060606,0.03409090909090909
2.0,경북,성주군,2,37,103,5,108,37,2,147,0.7346938775510204,0.25170068027210885,0.013605442176870748
2.0,경북,안동시,6,105,312,24,336,105,6,447,0.7516778523489933,0.2348993288590604,0.013422818791946308
2.0,경북,영덕군,6,47,87,4,91,47,6,144,0.6319444444444444,0.3263888888888889,0.041666666666666664
2.0,경북,영양군,3,7,20,2,22,7,3,32,0.6875,0.21875,0.09375
2.0,경북,영주시,3,86,120,11,131,86,3,220,0.5954545454545455,0.39090909090909093,0.013636363636363636
2.0,경북,영천시,12,92,300,11,311,92,12,415,0.7493975903614458,0.2216867469879518,0.02891566265060241
2.0,경북,예천군,2,61,39,1,40,61,2,103,0.3883495145631068,0.5922330097087378,0.019417475728155338
2.0,경북,울릉군,0,1,0,0,0,1,0,1,0.0,1.0,0.0
2.0,경북,울진군,2,44,39,10,49,44,2,95,0.5157894736842106,0.4631578947368421,0.021052631578947368
2.0,경북,의성군,3,44,46,0,46,44,3,93,0.4946236559139785,0.4731182795698925,0.03225806451612903
2.0,경북,청도군,4,27,84,2,86,27,4,117,0.7350427350427351,0.23076923076923078,0.03418803418803419
2.0,경북,청송군,0,16,26,10,36,16,0,52,0.6923076923076923,0.3076923076923077,0.0
2.0,경북,칠곡군,4,73,248,53,301,73,4,378,0.7962962962962963,0.1931216931216931,0.010582010582010581
2.0,경북,포항시,8,282,1176,85,1261,282,8,1551,0.813023855577047,0.18181818181818182,0.0051579626047711154
2.0,광주,광산구,6,132,1175,45,1220,132,6,1358,0.898379970544919,0.09720176730486009,0.004418262150220913
2.0,광주,남구,2,52,412,18,430,52,2,484,0.8884297520661157,0.10743801652892562,0.004132231404958678
2.0,광주,동구,0,40,272,20,292,40,0,332,0.8795180722891566,0.12048192771084337,0.0
2.0,광주,북구,8,175,1200,53,1253,175,8,1436,0.8725626740947076,0.12186629526462396,0.005571030640668524
2.0,광주,서구,9,112,1116,37,1153,112,9,1274,0.9050235478806907,0.08791208791208792,0.00706436420722135
2.0,대구,군위군,0,1,9,0,9,1,0,10,0.9,0.1,0.0
2.0,대구,남구,2,82,307,32,339,82,2,423,0.8014184397163121,0.1938534278959811,0.004728132387706856
2.0,대구,달서구,5,300,1346,76,1422,300,5,1727,0.8233931673422119,0.17371163867979156,0.0028951939779965257
2.0,대구,달성군,4,123,337,22,359,123,4,486,0.7386831275720165,0.25308641975308643,0.00823045267489712
2.0,대구,동구,11,198,724,75,799,198,11,1008,0.7926587301587301,0.19642857142857142,0.010912698412698412
2.0,대구,북구,7,267,848,99,947,267,7,1221,0.7755937755937756,0.21867321867321868,0.005733005733005733
2.0,대구,서구,4,130,495,44,539,130,4,673,0.8008915304606241,0.19316493313521546,0.005943536404160475
2.0,대구,수성구,5,233,815,73,888,233,5,1126,0.7886323268206039,0.2069271758436945,0.004440497335701598
2.0,대구,중구,3,92,322,76,398,92,3,493,0.8073022312373225,0.18661257606490872,0.006085192697768763
2.0,대전,대덕구,5,86,372,31,403,86,5,494,0.8157894736842105,0.17408906882591094,0.010121457489878543
2.0,대전,동구,3,113,523,12,535,113,3,651,0.8218125960061444,0.17357910906298002,0.004608294930875576
2.0,대전,서구,9,210,1156,31,1187,210,9,1406,0.8442389758179232,0.14935988620199148,0.006401137980085348
2.0,대전,유성구,9,153,816,56,872,153,9,1034,0.8433268858800773,0.14796905222437137,0.008704061895551257
2.0,대전,중구,3,116,502,16,518,116,3,637,0.8131868131868132,0.18210361067503925,0.004709576138147566
2.0,부산,강서구,7,142,331,26,357,142,7,506,0.7055335968379447,0.28063241106719367,0.01383399209486166
2.0,부산,금정구,4,115,341,65,406,115,4,525,0.7733333333333333,0.21904761904761905,0.007619047619047619
2.0,부산,기장군,8,96,272,18,290,96,8,394,0.7360406091370558,0.2436548223350254,0.02030456852791878
2.0,부산,남구,3,108,247,21,268,108,3,379,0.7071240105540897,0.2849604221635884,0.0079155672823219
2.0,부산,동구,1,76,221,9,230,76,1,307,0.749185667752443,0.247557003257329,0.003257328990228013
2.0,부산,동래구,3,123,359,25,384,123,3,510,0.7529411764705882,0.2411764705882353,0.0058823529411764705
2.0,부산,부산진구,7,232,654,59,713,232,7,952,0.7489495798319328,0.24369747899159663,0.007352941176470588
2.0,부산,북구,2,63,231,28,259,63,2,324,0.7993827160493827,0.19444444444444445,0.006172839506172839
2.0,부산,사상구,7,105,278,42,320,105,7,432,0.7407407407407407,0.24305555555555555,0.016203703703703703
2.0,부산,사하구,3,165,370,31,401,165,3,569,0.7047451669595782,0.28998242530755713,0.005272407732864675
2.0,부산,서구,1,69,178,16,194,69,1,264,0.7348484848484849,0.26136363636363635,0.003787878787878788
2.0,부산,수영구,1,92,282,19,301,92,1,394,0.7639593908629442,0.233502538071066,0.0025380710659898475
2.0,부산,연제구,4,101,239,31,270,101,4,375,0.72,0.2693333333333333,0.010666666666666666
2.0,부산,영도구,3,59,125,10,135,59,3,197,0.6852791878172588,0.29949238578680204,0.015228426395939087
2.0,부산,중구,0,49,121,13,134,49,0,183,0.73224043715847,0.2677595628415301,0.0
2.0,부산,해운대구,2,121,372,50,422,121,2,545,0.7743119266055046,0.22201834862385322,0.003669724770642202
2.0,서울,강남구,7,367,1826,171,1997,367,7,2371,0.8422606495149726,0.1547870097005483,0.0029523407844791226
2.0,서울,강동구,6,163,528,48,576,163,6,745,0.7731543624161074,0.21879194630872484,0.008053691275167786
2.0,서울,강북구,2,104,438,32,470,104,2,576,0.8159722222222222,0.18055555555555555,0.003472222222222222
2.0,서울,강서구,6,175,670,60,730,175,6,911,0.8013172338090011,0.19209659714599342,0.006586169045005488
2.0,서울,관악구,7,159,584,20,604,159,7,770,0.7844155844155845,0.2064935064935065,0.00909090909090909
2.0,서울,광진구,2,86,386,28,414,86,2,502,0.8247011952191236,0.17131474103585656,0.00398406374501992
2.0,서울,구로구,3,129,558,54,612,129,3,744,0.8225806451612904,0.17338709677419356,0.004032258064516129
2.0,서울,금천구,5,84,376,40,416,84,5,505,0.8237623762376237,0.16633663366336635,0.009900990099009901
2.0,서울,노원구,2,154,613,63,676,154,2,832,0.8125,0.18509615384615385,0.002403846153846154
2.0,서울,도봉구,0,94,274,38,312,94,0,406,0.7684729064039408,0.2315270935960591,0.0
2.0,서울,동대문구,2,188,549,50,599,188,2,789,0.7591888466413181,0.23827629911280102,0.0025348542458808617
2.0,서울,동작구,5,144,488,72,560,144,5,709,0.7898448519040903,0.20310296191819463,0.007052186177715092
2.0,서울,마포구,11,125,596,57,653,125,11,789,0.8276299112801014,0.15842839036755388,0.01394169835234474
2.0,서울,서대문구,2,105,361,66,427,105,2,534,0.799625468164794,0.19662921348314608,0.003745318352059925
2.0,서울,서초구,1,210,1046,70,1116,210,1,1327,0.8409947249434815,0.15825169555388094,0.0007535795026375283
2.0,서울,성동구,2,115,427,29,456,115,2,573,0.7958115183246073,0.2006980802792321,0.0034904013961605585
2.0,서울,성북구,5,153,557,36,593,153,5,751,0.7896138482023968,0.20372836218375498,0.006657789613848202
2.0,서울,송파구,5,229,1032,115,1147,229,5,1381,0.8305575669804489,0.165821868211441,0.003620564808110065
2.0,서울,양천구,8,129,551,49,600,129,8,737,0.8141112618724559,0.17503392130257803,0.010854816824966078
2.0,서울,영등포구,7,208,943,108,1051,208,7,1266,0.830173775671406,0.16429699842022116,0.005529225908372828
2.0,서울,용산구,4,116,452,18,470,116,4,590,0.7966101694915254,0.19661016949152543,0.006779661016949152
2.0,서울,은평구,4,140,395,52,447,140,4,591,0.7563451776649747,0.23688663282571912,0.00676818950930626
2.0,서울,종로구,2,127,393,53,446,127,2,575,0.7756521739130435,0.22086956521739132,0.0034782608695652175
2.0,서울,중구,3,123,394,70,464,123,3,590,0.7864406779661017,0.20847457627118643,0.005084745762711864
2.0,서울,중랑구,2,171,617,87,704,171,2,877,0.8027366020524516,0.1949828962371722,0.002280501710376283
2.0,세종,세종시,12,96,331,83,414,96,12,522,0.7931034482758621,0.1839080459770115,0.022988505747126436
2.0,울산,남구,7,197,443,30,473,197,7,677,0.6986706056129985,0.29098966026587886,0.0103397341211226
2.0,울산,동구,0,81,178,8,186,81,0,267,0.6966292134831461,0.30337078651685395,0.0
2.0,울산,북구,7,98,358,38,396,98,7,501,0.7904191616766467,0.19560878243512975,0.013972055888223553
2.0,울산,울주군,9,136,291,64,355,136,9,500,0.71,0.272,0.018
2.0,울산,중구,4,117,276,34,310,117,4,431,0.7192575406032483,0.271461716937355,0.009280742459396751
2.0,인천,강화군,2,34,50,7,57,34,2,93,0.6129032258064516,0.3655913978494624,0.021505376344086023
2.0,인천,계양구,4,86,358,15,373,86,4,463,0.8056155507559395,0.1857451403887689,0.008639308855291577
2.0,인천,남동구,9,184,842,57,899,184,9,1092,0.8232600732600732,0.1684981684981685,0.008241758241758242
2.0,인천,동구,1,19,65,1,66,19,1,86,0.7674418604651163,0.22093023255813954,0.011627906976744186
2.0,인천,미추홀구,3,130,644,39,683,130,3,816,0.8370098039215687,0.15931372549019607,0.003676470588235294
2.0,인천,부평구,4,140,632,42,674,140,4,818,0.823960880195599,0.17114914425427874,0.004889975550122249
2.0,인천,서구,12,159,711,18,729,159,12,900,0.81,0.17666666666666667,0.013333333333333334
2.0,인천,연수구,1,92,342,16,358,92,1,451,0.7937915742793792,0.2039911308203991,0.0022172949002217295
2.0,인천,옹진군,2,3,8,3,11,3,2,16,0.6875,0.1875,0.125
2.0,인천,중구,3,54,243,8,251,54,3,308,0.814935064935065,0.17532467532467533,0.00974025974025974
2.0,전남,강진군,2,41,119,16,135,41,2,178,0.7584269662921348,0.2303370786516854,0.011235955056179775
2.0,전남,고흥군,5,53,87,3,90,53,5,148,0.6081081081081081,0.3581081081081081,0.033783783783783786
2.0,전남,곡성군,6,26,52,2,54,26,6,86,0.627906976744186,0.3023255813953488,0.06976744186046512
2.0,전남,광양시,4,102,319,37,356,102,4,462,0.7705627705627706,0.22077922077922077,0.008658008658008658
2.0,전남,구례군,3,11,59,6,65,11,3,79,0.8227848101265823,0.13924050632911392,0.0379746835443038
2.0,전남,나주시,9,72,267,13,280,72,9,361,0.775623268698061,0.1994459833795014,0.024930747922437674
2.0,전남,담양군,6,41,129,6,135,41,6,182,0.7417582417582418,0.22527472527472528,0.03296703296703297
2.0,전남,목포시,3,116,871,18,889,116,3,1008,0.8819444444444444,0.11507936507936507,0.002976190476190476
2.0,전남,무안군,4,40,184,7,191,40,4,235,0.8127659574468085,0.1702127659574468,0.01702127659574468
2.0,전남,보성군,6,24,64,5,69,24,6,99,0.696969696969697,0.24242424242424243,0.06060606060606061
2.0,전남,순천시,8,136,639,20,659,136,8,803,0.8206724782067247,0.16936488169364883,0.009962640099626401
2.0,전남,신안군,1,13,46,2,48,13,1,62,0.7741935483870968,0.20967741935483872,0.016129032258064516
2.0,전남,여수시,9,154,758,31,789,154,9,952,0.8287815126050421,0.16176470588235295,0.009453781512605041
2.0,전남,영광군,6,39,48,2,50,39,6,95,0.5263157894736842,0.4105263157894737,0.06315789473684211
2.0,전남,영암군,4,40,216,4,220,40,4,264,0.8333333333333334,0.15151515151515152,0.015151515151515152
2.0,전남,완도군,0,10,68,1,69,10,0,79,0.8734177215189873,0.12658227848101267,0.0
2.0,전남,장성군,4,31,87,5,92,31,4,127,0.7244094488188977,0.2440944881889764,0.031496062992125984
2.0,전남,장흥군,0,42,101,8,109,42,0,151,0.7218543046357616,0.2781456953642384,0.0
2.0,전남,진도군,6,22,31,1,32,22,6,60,0.5333333333333333,0.36666666666666664,0.1
2.0,전남,함평군,4,19,41,6,47,19,4,70,0.6714285714285714,0.2714285714285714,0.05714285714285714
2.0,전남,해남군,3,38,140,1,141,38,3,182,0.7747252747252747,0.2087912087912088,0.016483516483516484
2.0,전남,화순군,7,29,133,16,149,29,7,185,0.8054054054054054,0.15675675675675677,0.03783783783783784
2.0,전북,고창군,7,31,46,2,48,31,7,86,0.5581395348837209,0.36046511627906974,0.08139534883720931
2.0,전북,군산시,11,121,581,41,622,121,11,754,0.8249336870026526,0.16047745358090185,0.014588859416445624
2.0,전북,김제시,2,50,139,2,141,50,2,193,0.7305699481865285,0.25906735751295334,0.010362694300518135
2.0,전북,남원시,9,56,126,2,128,56,9,193,0.6632124352331606,0.29015544041450775,0.046632124352331605
2.0,전북,무주군,2,14,42,1,43,14,2,59,0.7288135593220338,0.23728813559322035,0.03389830508474576
2.0,전북,부안군,1,25,77,4,81,25,1,107,0.7570093457943925,0.2336448598130841,0.009345794392523364
2.0,전북,순창군,2,11,29,10,39,11,2,52,0.75,0.21153846153846154,0.038461538461538464
2.0,전북,완주군,10,33,101,0,101,33,10,144,0.7013888888888888,0.22916666666666666,0.06944444444444445
2.0,전북,익산시,9,111,540,11,551,111,9,671,0.8211624441132638,0.16542473919523099,0.013412816691505217
2.0,전북,임실군,1,23,25,0,25,23,1,49,0.5102040816326531,0.46938775510204084,0.02040816326530612
2.0,전북,장수군,3,7,15,1,16,7,3,26,0.6153846153846154,0.2692307692307692,0.11538461538461539
2.0,전북,전주시,14,280,1015,15,1030,280,14,1324,0.7779456193353474,0.21148036253776434,0.010574018126888218
2.0,전북,정읍시,5,60,206,4,210,60,5,275,0.7636363636363637,0.21818181818181817,0.01818181818181818
